Playlist ID	Tilte	Playlist url	Genre	Likes count	Repost count	Track Count	TrackIDs	Creator ID	Creator name	user url
899523617	Basto - Better Togeter	https://soundcloud.com/beyourselfmusic/sets/basto-better-togeter	Dance & EDM	5	4.0	1	690403261 	633994	Be Yourself Music	https://soundcloud.com/beyourselfmusic
906841264	Lulleaux & Robin Woods - Locked Up	https://soundcloud.com/beyourselfmusic/sets/lulleaux-robin-woods-locked-up	Dance & EDM	2	1.0	1	693760021 	633994	Be Yourself Music	https://soundcloud.com/beyourselfmusic
909951421	Basto - Here With You (Play It Again)(feat. Nat Conway)	https://soundcloud.com/beyourselfmusic/sets/basto-here-with-you-play-it	Dance & EDM	3	0.0	1	695554897 	633994	Be Yourself Music	https://soundcloud.com/beyourselfmusic
913040746	Marco V - Come Back Home	https://soundcloud.com/beyourselfmusic/sets/marco-v-come-back-home	Trance	7	4.0	1	702811768 	633994	Be Yourself Music	https://soundcloud.com/beyourselfmusic
918975145	Bigtopo - Ganesha [In Charge]	https://soundcloud.com/beyourselfmusic/sets/bigtopo-ganesha-in-charge	Trance	1	0.0	1	702788515 	633994	Be Yourself Music	https://soundcloud.com/beyourselfmusic
921390370	Basto - Gaia	https://soundcloud.com/beyourselfmusic/sets/basto-gaia	Dance & EDM	2	0.0	1	703173532 	633994	Be Yourself Music	https://soundcloud.com/beyourselfmusic
927053503	Peter Luts - One Of These Nights (feat. Forêt) (Timothy Allen Remix)	https://soundcloud.com/beyourselfmusic/sets/peter-luts-one-of-these-1	House	1	0.0	1	707656126 	633994	Be Yourself Music	https://soundcloud.com/beyourselfmusic
929166058	Limited Tym & Los Padres & Dyson - Don't Give Up	https://soundcloud.com/beyourselfmusic/sets/limited-tym-los-padres-dyson	Dance & EDM	2	1.0	1	708154900 	633994	Be Yourself Music	https://soundcloud.com/beyourselfmusic
931967050	Basto - Bring Me To Life	https://soundcloud.com/beyourselfmusic/sets/basto-bring-me-to-life	Dance & EDM	4	2.0	1	714747445 	633994	Be Yourself Music	https://soundcloud.com/beyourselfmusic
938567518	Dolf - Seventeen	https://soundcloud.com/beyourselfmusic/sets/dolf-seventeen	Pop	13	4.0	1	716402350 	633994	Be Yourself Music	https://soundcloud.com/beyourselfmusic
938581636	Yuri Runs -Warm Welcome To The World EP	https://soundcloud.com/wearedirtysoul/sets/yuri-runs-wwttw	Pop	7	2.0	4	723038854 715912525 700519879 687095800 	114645390	Dirty Soul Music	https://soundcloud.com/wearedirtysoul
946341652	Basto - All About You	https://soundcloud.com/beyourselfmusic/sets/basto-all-about-you	Dance & EDM	2	0.0	1	725224528 	633994	Be Yourself Music	https://soundcloud.com/beyourselfmusic
949019836	Pete Dash - Bata [artwrk]	https://soundcloud.com/thisisartwrk/sets/pete-dash-bata-artwrk	Tech House	6	2.0	1	725208709 	664450980	artwrk	https://soundcloud.com/thisisartwrk
949220116	SLAM! MixMarathon	https://soundcloud.com/beyourselfmusic/sets/slam-mixmarathon		4	1.0	3	731456725 731448661 669994601 	633994	Be Yourself Music	https://soundcloud.com/beyourselfmusic
955739137	Basto - Alright	https://soundcloud.com/beyourselfmusic/sets/basto-alright	Dance & EDM	4	0.0	1	731490835 	633994	Be Yourself Music	https://soundcloud.com/beyourselfmusic
965385436	Basto - Acabou	https://soundcloud.com/beyourselfmusic/sets/basto-acabou	Future House	2	0.0	1	739227319 	633994	Be Yourself Music	https://soundcloud.com/beyourselfmusic
975132991	Basto - The One (feat. Comet Blue)	https://soundcloud.com/beyourselfmusic/sets/basto-the-one-feat-comet-blue	Dance & EDM	5	2.0	1	746492092 	633994	Be Yourself Music	https://soundcloud.com/beyourselfmusic
985577233	Basto - I Don't Know	https://soundcloud.com/beyourselfmusic/sets/basto-i-dont-know	Dance & EDM	4	1.0	1	754389526 	633994	Be Yourself Music	https://soundcloud.com/beyourselfmusic
990815125	AINT & Strobe - Teenage	https://soundcloud.com/beyourselfmusic/sets/aint-strobe-teenage	Dance & EDM	1	1.0	1	752001073 	633994	Be Yourself Music	https://soundcloud.com/beyourselfmusic
998612485	Basto - Balanca	https://soundcloud.com/beyourselfmusic/sets/basto-balanca	Dance & EDM	1	0.0	1	762017800 	633994	Be Yourself Music	https://soundcloud.com/beyourselfmusic
652250817	Free Downloads	https://soundcloud.com/biganddirtyrecords/sets/free-downloads	Dance & EDM	15	4.0	29	944203420 923208265 898146037 890798884 873379603 862362940 861856051 862358794 836351824 836343142 836340685 836327719 836324854 815356069 810375469 779085676 279662112 553018839 290253229 540197700 521475051 240078598 306364423 202000750 944191702 945051019 945050995 982724314 1020311536 	85326995	Big & Dirty Records	https://soundcloud.com/biganddirtyrecords
1000003360	Bakermat & Kidda - Under the Sun	https://soundcloud.com/beyourselfmusic/sets/bakermat-kidda-under-the-sun	Dance & EDM	14	2.0	1	758278318 	633994	Be Yourself Music	https://soundcloud.com/beyourselfmusic
1008398512	Jochen Miller - Blow My Mind [High Contrast Recordings]	https://soundcloud.com/highcontrastrecordings/sets/jochen-miller-blow-my-mind	Trance	3	1.0	1	751005613 	85334306	High Contrast Recordings	https://soundcloud.com/highcontrastrecordings
1008404104	Basto - Wish For It [Be Yourself Music]	https://soundcloud.com/beyourselfmusic/sets/basto-wish-for-it-be-yourself	Dance & EDM	2	0.0	1	769540285 	633994	Be Yourself Music	https://soundcloud.com/beyourselfmusic
1008538771	Husko - Release Yourself EP [artwrk]	https://soundcloud.com/thisisartwrk/sets/husko-release-yourself-ep-artwrk	Tech House	12	7.0	2	773221336 773221324 	664450980	artwrk	https://soundcloud.com/thisisartwrk
1017190546	Basto - Ochiba	https://soundcloud.com/beyourselfmusic/sets/basto-ochiba	House	2	1.0	1	776942524 	633994	Be Yourself Music	https://soundcloud.com/beyourselfmusic
1019785471	Stephan Duy - I Feel [artwrk]	https://soundcloud.com/thisisartwrk/sets/stephan-duy-i-feel-artwrk	Tech House	7	2.0	1	778325146 	664450980	artwrk	https://soundcloud.com/thisisartwrk
1026543283	Basto - Remember [Be Yourself Music]	https://soundcloud.com/beyourselfmusic/sets/basto-remember-be-yourself	Dance & EDM	4	0.0	1	786698785 	633994	Be Yourself Music	https://soundcloud.com/beyourselfmusic
1036235032	Basto - Howsid [Be Yourself Music]	https://soundcloud.com/beyourselfmusic/sets/basto-howsid-be-yourself-music	Bass House	1	0.0	1	798181309 	633994	Be Yourself Music	https://soundcloud.com/beyourselfmusic
1043152330	waste wisely - Sensuous Scene [artwrk]	https://soundcloud.com/thisisartwrk/sets/waste-wisely-sensuous-scene	Tech House	3	2.0	1	801443893 	664450980	artwrk	https://soundcloud.com/thisisartwrk
1044888379	Basto - The Austin Shuffle	https://soundcloud.com/beyourselfmusic/sets/basto-the-austin-shuffle	Dance & EDM	3	1.0	1	808102360 	633994	Be Yourself Music	https://soundcloud.com/beyourselfmusic
1047359677	LarryKoek - Boomerang	https://soundcloud.com/beyourselfmusic/sets/larrykoek-boomerang	Dance	1	1.0	1	809759311 	633994	Be Yourself Music	https://soundcloud.com/beyourselfmusic
1079318806	IAMSAM - Our Love [Be Yourself Music]	https://soundcloud.com/beyourselfmusic/sets/iamsam-our-love	Dance & EDM	1	0.0	1	840531040 	633994	Be Yourself Music	https://soundcloud.com/beyourselfmusic
1084142959	MN10 & Robbie Rosen - Red Lies [Be Yourself Music]	https://soundcloud.com/beyourselfmusic/sets/mn10-robbie-rosen-red-lies	Dance & EDM	7	0.0	1	840542668 	633994	Be Yourself Music	https://soundcloud.com/beyourselfmusic
1101630355	Max Vermeulen - Love Is A Battle [Be Yourself Music]	https://soundcloud.com/beyourselfmusic/sets/max-vermeulen-love-is-a-battle	Dance & EDM	1	0.0	1	861756937 	633994	Be Yourself Music	https://soundcloud.com/beyourselfmusic
1101631705	HARBER - Good For It (feat. CATALI) [Be Yourself Music]	https://soundcloud.com/beyourselfmusic/sets/harber-good-for-it-feat-catali	Dance & EDM	1	2.0	1	858856288 	633994	Be Yourself Music	https://soundcloud.com/beyourselfmusic
1105847488	STAHY - Lost Summer Days	https://soundcloud.com/beyourselfmusic/sets/stahy-lost-summer-days	Electronic	2	1.0	2	871090420 871080406 	633994	Be Yourself Music	https://soundcloud.com/beyourselfmusic
1109916928	FANNYPACK Remix Competition [Be Yourself Music]	https://soundcloud.com/beyourselfmusic/sets/fannypack-remix-competition	Dance & EDM	9	3.0	1	865448668 	633994	Be Yourself Music	https://soundcloud.com/beyourselfmusic
1116957598	HARBER - Good for It (feat CATALI) [Free download]	https://soundcloud.com/beyourselfmusic/sets/harber-good-for-it-feat-catali-freedownload	Dance & EDM	5	2.0	1	858856288 	633994	Be Yourself Music	https://soundcloud.com/beyourselfmusic
1126077331	Max Vermeulen & Almost Weekend - The Way I Am [Be Yourself]	https://soundcloud.com/beyourselfmusic/sets/max-vermeulen-almost-weekend	Dance & EDM	4	3.0	1	886761262 	633994	Be Yourself Music	https://soundcloud.com/beyourselfmusic
1142572402	Bakermat - The Ringmaster [Be Yourself Music]	https://soundcloud.com/beyourselfmusic/sets/bakermat-the-ringmaster	Dance & EDM	8	1.0	10	579570714 890922391 890950741 497893788 601636152 756173332 505558191 890952007 890929405 890931547 	633994	Be Yourself Music	https://soundcloud.com/beyourselfmusic
1153896649	FANNYPACK - Goddamn (feat. Rachel West) [Remixes]	https://soundcloud.com/beyourselfmusic/sets/fannypack-goddamn-feat-rachel-west-remixes	Dance & EDM	4	2.0	5	911553907 916505687 920242447 920242459 920242408 	633994	Be Yourself Music	https://soundcloud.com/beyourselfmusic
1183506157	Max Vermeulen & Almost Weekend - The Way I Am (Remixes)	https://soundcloud.com/beyourselfmusic/sets/the-way-i-am-remixes	Dance & EDM	2	0.0	2	948640408 952875922 	633994	Be Yourself Music	https://soundcloud.com/beyourselfmusic
1189900831	Be Yourself: Mixes	https://soundcloud.com/beyourselfmusic/sets/be-yourself-mixes	Dance & EDM	2	0.0	12	1051951456 1024145884 940471840 951688171 923124316 936776776 918968320 857747536 830418214 804442942 625792917 615166059 	633994	Be Yourself Music	https://soundcloud.com/beyourselfmusic
1213211446	Kom - Gonna Let You Go EP (Free Download) [Big & Dirty Records]	https://soundcloud.com/biganddirtyrecords/sets/kom-gonna-let-you-go-ep	Bass House	4	2.0	2	945051019 945050995 	85326995	Big & Dirty Records	https://soundcloud.com/biganddirtyrecords
1224539530	Elle Hollis - Guys & Cars EP [Be Yourself Music]	https://soundcloud.com/beyourselfmusic/sets/elle-hollis-guys-cars-ep	Dance	0	0.0	5	1004644777 964793056 1004641834 984007642 1004640643 	633994	Be Yourself Music	https://soundcloud.com/beyourselfmusic
1234101163	Bakermat - Walk That Walk [Be Yourself Music]	https://soundcloud.com/beyourselfmusic/sets/bakermat-walk-that-walk	Dance & EDM	4	0.0	1	998160253 	633994	Be Yourself Music	https://soundcloud.com/beyourselfmusic
1263856279	Bakermat - Ain't Nobody (feat. LaShun Pace)[Be Yourself Music]	https://soundcloud.com/beyourselfmusic/sets/bakermat-aint-nobody	Dance & EDM	22	1.0	1	1042313548 	633994	Be Yourself Music	https://soundcloud.com/beyourselfmusic
1270418869	GRUENHEIDE - EP1 [High Contrast Recordings]	https://soundcloud.com/highcontrastrecordings/sets/gruenheide-ep1-high-contrast-recordings	Progressive House	2	2.0	3	1065706903 1065706879 1065706861 	85334306	High Contrast Recordings	https://soundcloud.com/highcontrastrecordings
1342186966	Double Pleasure - Flowerchild	https://soundcloud.com/beyourselfmusic/sets/double-pleasure-flowerchild	Dance & EDM	3	1.0	2	1129730473 1136382343 	633994	Be Yourself Music	https://soundcloud.com/beyourselfmusic
1232556454	Be Yourself - Music Catalogue	https://soundcloud.com/beyourselfmusic/sets/be-yourself-music-catalogue	Dance & EDM	5	0.0	113	497893788 1129730473 1133620438 1147609984 1129618252 1136906599 1129133860 1136910208 1136904721 927232945 1112481433 1107497788 1078919308 1087873972 1083043774 1082249719 1042313548 1038955048 1082254861 1074813655 1059584560 1043053993 1043598895 1043858239 1004030101 1016801962 1009768303 1032529882 1015996666 1016021761 998160253 1004641834 1004640643 986610217 984007642 985974304 964793056 965477113 965474761 969539806 952875922 948640408 931545532 927958852 820145719 916505687 909192079 911553907 897411853 894197839 809759311 808102360 798181309 786698785 789809263 788993605 776942524 774809881 762017800 752001073 754389526 746492092 739227319 731490835 725224528 714747445 708154900 707656126 703173532 695554897 693760021 690403261 686993035 686993041 674566943 676596479 666593336 659507246 652912424 643335798 641260392 639981453 628354086 627353790 610720851 610733523 610735821 611666814 611109894 603838542 596826576 579570714 563794905 560327388 556767789 583364805 548186430 519609510 533811294 518125251 499265199 486265518 483157197 474244989 470605548 467580405 464116230 441517422 441516225 454662300 452246721 931539619 932270452 	633994	Be Yourself Music	https://soundcloud.com/beyourselfmusic
68653610	Danilla JPR	https://soundcloud.com/musicspeaksid/sets/danilla-jpr	Pop	8	1.0	7	163793122 134435636 79760618 108688061 188929339 194918260 207344716 	62644282	Music Speaks	https://soundcloud.com/musicspeaksid
68659037	Dialog Dini Hari	https://soundcloud.com/musicspeaksid/sets/dialog-dini-hari	Jazz	4	1.0	10	6511272 6510755 15925106 74481708 15923781 15975388 29258224 15992989 45796078 16075670 	62644282	Music Speaks	https://soundcloud.com/musicspeaksid
75690526	FLOAT	https://soundcloud.com/musicspeaksid/sets/float	Folk Rock	8	1.0	9	235543318 21512283 21510676 21511297 69516770 121491849 68861857 21511767 66031479 	62644282	Music Speaks	https://soundcloud.com/musicspeaksid
76787275	Payung Teduh	https://soundcloud.com/musicspeaksid/sets/payung-teduh	Folk	17	1.0	11	124007202 126584394 124007206 124007203 125608451 125608450 124007186 124007200 124007205 125608453 124007198 	62644282	Music Speaks	https://soundcloud.com/musicspeaksid
85616930	Keluarga Taring	https://soundcloud.com/musicspeaksid/sets/keluarga-taring	Compilation	4	0.0	7	145431310 89164444 101183886 101180826 106665222 106664999 143351829 	62644282	Music Speaks	https://soundcloud.com/musicspeaksid
252440760	Brandi Carlile	https://soundcloud.com/musicspeaksid/sets/brandi-carlile		3	0.0	3	52651153 185364756 202613057 	62644282	Music Speaks	https://soundcloud.com/musicspeaksid
262160349	Cigarettes After Sex	https://soundcloud.com/musicspeaksid/sets/cigarette-after-sex	Ambient	144	37.0	9	226974213 66661232 228144172 66660475 66661802 279123321 238520165 327276275 270124133 	62644282	Music Speaks	https://soundcloud.com/musicspeaksid
291500640	Stars and Rabbit	https://soundcloud.com/musicspeaksid/sets/stars-and-rabbit		19	2.0	12	25071898 200927414 200928009 25071900 38208609 107716493 258455250 107717602 107722018 107719707 107715651 205549595 	62644282	Music Speaks	https://soundcloud.com/musicspeaksid
339520977	Indonesian Folk Compilation	https://soundcloud.com/musicspeaksid/sets/indonesian-folk-compilation	Folk & Singer-Songwriter	26	2.0	15	302573091 272985664 334976198 334977101 207843282 243730078 176275592 176274762 308533370 237070390 237070380 244053243 238062539 321059171 268838031 	62644282	Music Speaks	https://soundcloud.com/musicspeaksid
593190660	Gang of Folk	https://soundcloud.com/musicspeaksid/sets/gang-of-folk	World	9	0.0	9	383823002 314816248 295654256 399444246 159352094 223537632 112200422 338842209 359912861 	62644282	Music Speaks	https://soundcloud.com/musicspeaksid
110869	David Bowie Live	https://soundcloud.com/three-sevens-clash/sets/david-bowie-live		5	0.0	3	1935828 1936094 1936290 	710279	Three Sevens Clash	https://soundcloud.com/three-sevens-clash
111930	New Things	https://soundcloud.com/three-sevens-clash/sets/new-things		0	0.0	1	1954152 	710279	Three Sevens Clash	https://soundcloud.com/three-sevens-clash
58102854	ALANA YORKE | DREAM MAGIC	https://soundcloud.com/alanayorke/sets/alana-yorke-dream-magic	Alternative	27	7.0	7	175519641 175518836 175518327 175517766 175528524 175515644 175514513 	3280004	ALANA YORKE	https://soundcloud.com/alanayorke
647991471	Charlotte Cornfield  - The Shape of Your Name	https://soundcloud.com/outside-music/sets/charlotte-cornfield-shape-of-your-name	Indie	5	0.0	1	533026137 	1564535	Outside Music	https://soundcloud.com/outside-music
197349404	Vampire Diaries & Originals - Soundtrack	https://soundcloud.com/filipaw/sets/the-vampire-diaries-the	TVD	180	22.0	48	202506052 203536261 204568304 205711136 205711588 213851514 227632007 230786669 231812460 234159598 236002552 237012390 158762856 139060331 166964629 204546163 165908417 177683998 179818663 145352751 135424075 90569931 61230506 5808403 247950568 247952367 246801537 168861838 249114561 250276379 256852246 258075232 258078090 259315201 226589685 261600571 196824152 262874087 263963168 264507472 265155702 265157916 289391990 302903544 212432998 311801642 311802425 198063435 	136862667	Filipaw	https://soundcloud.com/filipaw
166250402	Star Parks - Don't Dwell	https://soundcloud.com/papertrailrecs/sets/star-parks-dont-dwell-1	Indie Rock	12	1.0	3	233435041 258944769 249823896 	133862385	Paper Trail Records	https://soundcloud.com/papertrailrecs
67251	Weights & Measures	https://soundcloud.com/guitarsformillionaires/sets/weights-measures		1	1.0	1	1164002 	119839	guitarsformillionaires	https://soundcloud.com/guitarsformillionaires
218879	xxxxxx	https://soundcloud.com/mutluturka/sets/xxxxxx		2	0.0	4	3644687 3644689 3644690 3644691 	1232795	hebelup	https://soundcloud.com/mutluturka
219329	xxxxxx	https://soundcloud.com/mutluturka/sets/xxxxxx-1		6	1.0	4	3653162 3653163 3653165 3653167 	1232795	hebelup	https://soundcloud.com/mutluturka
